auction_id,RoR,STR,BPL,lots,product_types,avg_start_bid,avg_reserve,auction_mech,country
1920,0.938123052659079,0.9785857956466795,6,100,0.74,0,12035.00236328125,SealedBid,NL
1921,0.8452801805013218,0.6748405903898768,3,20,0.45,0.30684530996177795,17517.128857421874,EnglishForward,CZ
1922,1,0.31039774907277146,1,41,0.8292682926829268,0,9535.365853658537,FixedPrice,BE
1923,1.0261393449030531,1,1,10,0.4,0,21933.83984375,SealedBid,BE
1924,1.101948430157635,1,6.465116279069767,43,0.6976744186046512,0,7973.232558139535,EnglishForward,GR
1925,1,0.48714458560193585,1,30,0.8,0,11020,FixedPrice,BE
1926,1,0.4551083591331269,1,2,1,0,16150,FixedPrice,PT
1927,1.038683124898107,0.5504693469958389,10.727272727272727,55,0.7272727272727273,0,18905.54138849432,EnglishForward,TR
1928,0.6437046945413757,0.2275763529763094,1.619047619047619,68,0.6323529411764706,0,7476.270436006434,SealedBid,IT
1929,0.964109538727851,1,5.333333333333333,9,0.8888888888888888,0,15008.222222222223,SealedBid,FI
1930,0.8615655747894297,1,4.25,20,0.95,0,6173.431494140625,EnglishForward,EU
1931,0,0,0,2,1,0,21991.849609375,SealedBid,IN
1932,1.0023489600787585,0.7471412465923847,5.740384615384615,104,0.6346153846153846,0,7900.078937237079,EnglishForward,IT
1933,1.509277333267796,0.5546616411600287,9.482758620689655,29,0.9655172413793104,0,17017.86928374192,EnglishForward,EU
1934,0.9440609403260586,0.9097789285002987,5.315789473684211,57,0.8596491228070176,0,8808.771929824561,EnglishForward,EU
1935,0.7896998256199886,0.8916289780970862,3,14,0.6428571428571429,0.08696748673925278,17173.832903180803,EnglishForward,CZ
1936,0.9806051849619373,1,5,17,0.5882352941176471,0,6048.699635225184,EnglishForward,CZ
1937,0.9636900630447727,1,1,3,0.6666666666666666,0,20797.003255208332,SealedBid,BE
1938,1,0.3623409669211196,1,35,0.8857142857142857,0,11228.57142857143,FixedPrice,FR
1939,1.1341686393820873,0.7950855563815554,4.53030303030303,66,0.24242424242424243,0,2414.163496537642,SealedBid,BE
1940,0.8369741600749672,1,4.2,40,0.75,0,11041.881793212891,EnglishForward,DE
1941,0,0,0,1,1,0,4400,FixedPrice,EU
1942,0.8383730644645085,1,3.725,40,0.725,0,11669.542224121094,EnglishForward,DE
1943,0.9633679364592304,0.29958997606847504,1,28,0.6785714285714286,0,22649.475202287947,FixedPrice,TR
1944,1.0100940498764903,0.7604282899266399,7.144736842105263,76,0.5526315789473685,0,5542.236842105263,SealedBid,FR
1945,1.024372957654285,0.1025206459177837,1.625,99,0.8080808080808081,0.9932531383736667,13616.375350181503,EnglishForward,PT
1946,0.8877799661106401,1,5.666666666666667,9,0.7777777777777778,0,6203.888888888889,EnglishForward,RO
1947,0.9195121951219513,1,0.8,5,1,0,23040,FixedPrice,PT
1948,1.0494047990928463,0.14956550304030297,2.6,89,0.7191011235955056,0.9968442616454063,11621.678875526686,EnglishForward,PT
1949,1.0425945294622294,0.253488718148996,3,100,0.88,0.9944431488788649,13721.509296875,EnglishForward,PT
1950,1.0290116275251315,0.5138446728685887,6.445783132530121,83,0.7590361445783133,0,8741.068930016943,EnglishForward,EU
1951,0.9664870249951809,0.9811236953142349,4.36,50,0.84,0,9006,EnglishForward,NL
1952,1.0079093761501308,0.33136525801903544,2.5185185185185186,47,0.723404255319149,0.9764571980506259,13688.465487865691,EnglishForward,PT
1953,0.8115714681662831,0.813800269639047,3,9,0.8888888888888888,0,18128.981336805555,EnglishForward,CZ
1954,0.759070877860624,1,6,1,1,0,12251.8203125,EnglishForward,ES
1955,1,0.7372116349047142,1,20,0.9,0,9970,FixedPrice,BE
1956,0.9705764203251013,0.6403762014471337,6.9,60,0.9,0,10592.226326497395,SealedBid,BE
1957,0.9415094575787109,0.026356357416794776,1,20,0.8,0,24717.85078125,FixedPrice,TR
1958,1,0.47695390781563124,1,4,1,0,12475,FixedPrice,PT
1959,1.000195549825904,0.6149185085682549,10.290909090909091,55,0.7636363636363637,0,21445.176047585228,EnglishForward,TR
1960,0.9979465346131335,1,5.552941176470588,85,0.7764705882352941,0,12087.625769761029,EnglishForward,AT
1961,0.9291984016675553,1,4.666666666666667,21,0.8571428571428571,0,5113.4380609421505,EnglishForward,EU
1962,0.9911266776777368,0.9799753887459447,4.5,40,0.9,0,11173.75,SealedBid,IE
1963,0.8966428542704472,1,2.1666666666666665,12,0.6666666666666666,0,6871.68310546875,EnglishForward,CZ
1964,0.8952842784279518,1,6.806451612903226,31,0.8709677419354839,0,5954.712236958166,EnglishForward,ES
1965,0.8621836490703085,0.320565009202613,2.948453608247423,104,0.5769230769230769,0,8041.740048922025,SealedBid,IT
1966,1.017093783509637,1,1,3,0.6666666666666666,0,22970.979817708332,SealedBid,BE
1967,0.9474972255934773,0.2724004408921397,1,9,0.8888888888888888,0,19812.751627604168,FixedPrice,TR
1968,0.9400588287417261,0.684534704294896,6.394366197183099,73,0.7671232876712328,0,10187.765887534782,SealedBid,BE
1969,0.9226100822926577,0.6822397224618486,1,42,0.8571428571428571,0,8672.284760974702,FixedPrice,EU
1970,1.0015755755485123,0.6747116880991914,7.709090909090909,55,0.5454545454545454,0,18853.14607599432,EnglishForward,TR
1971,1.0377512784979326,1,8,15,0.9333333333333333,0,15038.941341145834,SealedBid,FI
1972,0.9981343420448501,0.13240857223751365,1,7,0.5714285714285714,1,17378.392438616072,EnglishForward,EU
1973,0,0,5.5,6,0.6666666666666666,0,8350,EnglishForward,EU
1974,1,0.26741573033707866,1,10,0.8,0,8900,FixedPrice,IT
1975,0,0,0,1,1,0,10577.6796875,FixedPrice,EU
1976,1.153048097563851,0.7084957131722526,4.285714285714286,37,0.8648648648648649,1,6935.135135135135,EnglishForward,IT
1977,0.9797408019202083,0.7470354592296217,1,8,1,0,20605.65478515625,FixedPrice,PT
1978,1,0.36204508248331446,1,50,0.82,0,7941,FixedPrice,BE
1979,0.9990265196835166,0.2397659468128454,1.2222222222222223,83,0.7349397590361446,0.9963974078958782,13732.299157567772,EnglishForward,PT
1980,0.9187257263819099,0.7615705302346949,1,9,0.8888888888888888,0,16567.14453125,FixedPrice,EU
1981,0.9988110239516677,1,1,1,1,0,27014.119140625,SealedBid,BE
1982,3.10218821881649,1,2.6666666666666665,3,1,0,10673.350341796875,SealedBid,IN
1983,0.9686918228164468,0.3340389480411004,8.34,50,0.68,0,23324.67775390625,EnglishForward,TR
1984,0,0,1.6,7,0.8571428571428571,0,11799.413155691964,SealedBid,IN
1985,1.1130784654415355,0.6296296296296297,3.107142857142857,39,0.8461538461538461,1,6923.076923076923,EnglishForward,IT
1986,1.073317072068697,1,7.4,25,1,0,5098.742446289062,EnglishForward,EU
1987,0.994503396283757,0.9731733135664292,7.571428571428571,42,0.8333333333333334,0,21626.807942708332,SealedBid,NO
1988,1.0221887451653524,0.32786885245901637,5.865384615384615,52,0.7884615384615384,0,7976.923076923077,EnglishForward,EU
1989,1,0.025466893039049237,1,82,0.07317073170731707,0,718.2926829268292,FixedPrice,IT
1990,1,0.4568733153638814,1,38,0.7631578947368421,0,8786.842105263158,FixedPrice,BE
1991,0,0,0,5,0.6,0,7330,FixedPrice,EU
1992,1.0113564055636357,1,1,1,1,0,22569.689453125,SealedBid,BE
1993,0.9462876824982304,0.2942585435462285,1,12,0.9166666666666666,0,29909.679443359375,FixedPrice,TR
1994,1.0406616179490837,0.2747553273308922,2,97,0.865979381443299,0.9946713039650645,14132.004852609536,EnglishForward,PT
1995,1.0114991010520593,0.5577835228898854,9,55,0.6363636363636364,0,20711.982421875,EnglishForward,TR
1996,1.8052864627098582,0.18100048585143347,7.821428571428571,28,0.8214285714285714,0,7339.254211425781,SealedBid,HU
1997,0.8158518012933096,0.9099754053195123,2.923076923076923,14,0.8571428571428571,0.11807663450079926,17222.15994698661,EnglishForward,CZ
1998,0.9496496256163811,0.5524660315375046,7.921568627450981,51,0.7254901960784313,0,15896.799201516544,EnglishForward,EU
1999,1.0730245165584578,0.758416824623161,6.63855421686747,83,0.5421686746987951,0,5339.277108433735,SealedBid,FR
2000,1.130885799467376,1,5.384615384615385,26,0.9615384615384616,0,6089.616955096905,EnglishForward,EU
2001,1,0.3915574963609898,1,7,1,0,19628.571428571428,FixedPrice,EU
2002,1,0.19141710404445816,1,18,0.8888888888888888,0,8997.222222222223,FixedPrice,BE
2003,1,0.11646586345381527,1,9,0.8888888888888888,0,16600,FixedPrice,FR
2004,0.9440361173004712,0.501739503445819,6.942028985507246,69,0.8405797101449275,0,10073.87693897192,SealedBid,BE
2005,1,0.711864406779661,1,6,0.3333333333333333,0,3933.3333333333335,FixedPrice,EU
2006,0.9725779622796209,0.3530705317074622,1,16,0.8125,0,18896.415466308594,FixedPrice,TR
2007,1.1248170096425727,0.7176361672581392,4.4576271186440675,78,0.7435897435897436,1,8308.97435897436,EnglishForward,IT
2008,0.9685110396503873,0.3378474697077691,1,33,0.8181818181818182,0,8503.030303030304,FixedPrice,EU
2009,1.0082901085035592,0.6194148913398172,7.691489361702128,96,0.7291666666666666,0,10949.177083333334,SealedBid,FR
2010,0.9882951604911516,0.2878515877912641,7.76,50,0.5,0,20573.976513671874,EnglishForward,TR
2011,0.9666345898453542,1,7.8,5,1,0,19197.8,SealedBid,FI
2012,0.765434911651151,1,4.75,24,0.8333333333333334,0,5989.696253458659,EnglishForward,EU
2013,1.0369230004276246,0.36935220546735115,1.263157894736842,38,0.868421052631579,1,10779.697162828947,EnglishForward,GB
2014,0.8880596353887961,1,3.7,50,0.84,0,8788.78,EnglishForward,NL
2015,1.041289440278852,0.40028122802906024,2.3181818181818183,47,0.8723404255319149,1,9078.72340425532,EnglishForward,IT
2016,0.8634888079302897,1,4.775,40,0.875,0,10994.050732421874,EnglishForward,DE
2017,0.953302908227715,1,8.428571428571429,28,0.9642857142857143,0,7726.518589564732,EnglishForward,ES
2018,0.8859833270805682,1,5.851851851851852,27,0.9629629629629629,0,6458.131103515625,EnglishForward,ES
2019,0.9477354211033232,1,6.7407407407407405,27,0.9629629629629629,0,6595.137749565973,EnglishForward,ES
2020,0,0,0,1,1,0,25941.486328125,SealedBid,IN
2021,1.149643219482197,1,5.275,40,0.75,0,15640.407940673827,EnglishForward,NO
2022,1,0.16483842276904834,1,39,0.46153846153846156,0,4324.358974358975,FixedPrice,BE
2023,0.9650463933480763,0.36788336343524203,1,14,0.7142857142857143,0,16264.81361607143,FixedPrice,TR
2024,1.1320982824183357,0.9188227114405977,5.275,40,0.925,0,12195.529286193847,EnglishForward,DE
2025,0.7865727029233606,0.9419743432838779,4.05,20,0.85,0,13700.835888671874,EnglishForward,DE
2026,0.8861015805874882,1,5.7727272727272725,66,0.6818181818181818,0,7966.982451467803,EnglishForward,PL
2027,0.8424518595853225,0.7042253493207837,2.96875,32,0.59375,0.5223636894917831,9083.32943725586,EnglishForward,AE
2028,0.9517202365809951,0.9687825182101977,5.885057471264368,87,0.7816091954022989,0,7732.183908045977,EnglishForward,EU
2029,1.00233414715507,1,1.6666666666666667,9,0.4444444444444444,1,17909.547526041668,EnglishForward,EU
2030,0.9900291034464499,0.793673206447482,1,14,0.9285714285714286,0,17831.573660714286,FixedPrice,PT
2031,0.9390652283000677,0.3876836384652591,1,13,0.8461538461538461,0,21756.336763822117,FixedPrice,TR
2032,0.8354526741516712,0.4480732551985414,0.8888888888888888,19,0.6842105263157895,0,15857.556332236842,FixedPrice,EU
2033,1.0071703994783032,0.14169920341526238,2.2666666666666666,90,0.8111111111111111,0.9964643454164219,12510.698440212673,EnglishForward,PT
2034,1,1,1,10,1,0,12730,FixedPrice,PT
2035,0.9929186767462259,0.6693435502532101,5.451612903225806,31,0.8387096774193549,0,8503.709677419354,EnglishForward,SK
2036,0.9847309067725708,1,4.315789473684211,19,0.9473684210526315,0,5058.516855340255,EnglishForward,EU
2037,1,0.2966507177033493,1,54,0.037037037037037035,0,387.037037037037,FixedPrice,IT
2038,0.9313157586512123,1,5.285714285714286,7,1,0,10236.142857142857,SealedBid,FI
2039,1.0865166788003904,1,5.870967741935484,31,0.6774193548387096,0,7195.843371975807,EnglishForward,CZ
2040,0.8335637945859434,0.969135912619857,3.625,40,0.85,0,10935.039025878907,EnglishForward,DE
2041,1,0.5386266094420601,1,3,1,0,15533.333333333334,FixedPrice,EU
2042,1.078276274220012,0.6310896243956862,2.2916666666666665,36,0.7777777777777778,1,7469.444444444444,EnglishForward,IT
2043,1.3322207934484327,1,4.1875,32,0.65625,0,7267.15625,EnglishForward,GR
2044,0.9662647648687197,0.48602560673343487,1,24,0.5833333333333334,0,18386.054768880207,FixedPrice,TR
2045,0.47448118838681486,0.12748468379218017,1.962962962962963,99,0.35353535353535354,0,4504.338275331439,SealedBid,IT
2046,0.9973061227057423,0.8324598215960076,1,11,0.9090909090909091,0,14867.532759232954,FixedPrice,PT
2047,0.8716866993048523,1,4.7682926829268295,82,0.6951219512195121,0,8106.097191787348,EnglishForward,PL
2048,1.0405548505546478,1,3.3333333333333335,15,1,0,14350.738671875,SealedBid,FI
2049,0.9907656983967039,1,1,9,0.4444444444444444,0,15607.973090277777,SealedBid,BE
2050,0.1101072390615983,1,0,1,1,0.1101602004552787,25796.35546875,EnglishForward,CZ
2051,1,0.4045707226683138,1,4,1,0,20237.5,FixedPrice,EU
2052,1.0260185872569596,0.7844736732421538,6.678571428571429,84,0.6428571428571429,0,5998.107142857143,SealedBid,FR
2053,1,0.13776520509193776,1,20,0.9,0,8837.5,FixedPrice,BE
2054,0.8803586257253064,1,4.35,40,0.725,0,12105.738562011718,EnglishForward,DE
2055,0.9727342990371882,0.37673034990038046,6.96,50,0.52,0,21081.143125,EnglishForward,TR
2056,0.9575391484627218,1,5.25,12,1,0,15987.166666666666,SealedBid,FI
2057,0.8394761503509385,1,4,19,1,0,5484.631071391858,EnglishForward,EU
2058,0.9527118951728142,0.5484141597026103,5.377049180327869,61,0.7377049180327869,0,9130.938988857582,EnglishForward,EU
2059,1.0116799050694272,0.6222800054742028,6.7023809523809526,84,0.6904761904761905,0,8698.809523809523,EnglishForward,EU
2060,0,0,0,35,0.8857142857142857,1,9458.9548828125,EnglishForward,GB
2061,0.7226093539139044,0.840235966928853,2.1666666666666665,8,1,0.1845856544283242,13493.701843261719,EnglishForward,CZ
2062,0.8709220571631613,0.5871259168786225,5.9,30,0.8666666666666667,0,15953.209309895834,EnglishForward,DE
2063,1,0.32758920800696256,1,33,0.8181818181818182,0,8704.545454545454,FixedPrice,BE
2064,1,0.5608003381710582,1,44,0.8181818181818182,0,8064.772727272727,FixedPrice,EU
2065,1.0130651909566126,0.3377037412196146,1.8333333333333333,93,0.7526881720430108,0.9982999524115143,13177.300098706317,EnglishForward,PT
2066,1.0591385468535124,0.2555995644704088,2.4473684210526314,95,0.8526315789473684,0.995870103603347,13674.104111842105,EnglishForward,PT
2067,0.907306221619753,0.6447186953833046,6.630769230769231,65,0.7384615384615385,0,10373.881501652644,SealedBid,BE
2068,0.970727391363541,0.6650438233185236,7.08256880733945,110,0.7909090909090909,0,11106.581818181818,SealedBid,FR
2069,0.9240984711622471,1,4.209302325581396,86,0.627906976744186,0,8366.145370128543,EnglishForward,PL
2070,0.9785304736741262,0.32933545622392607,7.12,50,0.52,0,19697.954150390626,EnglishForward,TR
2071,1.0991195250830035,0.949347533396836,6.4,50,0.76,0,16752.3091796875,EnglishForward,NO
2072,0.7575205657525043,1,2.8181818181818183,33,0.36363636363636365,0,20056.677823153408,EnglishForward,CZ
2073,0.9427106974587095,0.9190853110664344,5.6625,80,0.8375,0,9487.925,SealedBid,NL
2074,0.9141562227944976,1,4.75,8,0.875,0,11153.230346679688,EnglishForward,CZ
2075,2.4326194860559642,0.3074255472495009,6.904761904761905,21,0.47619047619047616,0,6153.432803199405,SealedBid,HU
2076,0.9426540056930283,1,7.619047619047619,21,0.9523809523809523,0,7327.985677083333,EnglishForward,ES
2077,0.8331557058076406,1,6,21,1,0,6568.155261811756,EnglishForward,ES
2078,0,0,0,1,1,0,11000,FixedPrice,RO
2079,0.8375210088262811,1,3.8,40,0.8,0,11296.821295166015,EnglishForward,DE
2080,1.050928446907767,0.16106918227733757,2.56,94,0.8617021276595744,0.9936129119957178,12745.875649310174,EnglishForward,PT
2081,1,0.8310090037969755,1,10,1,0,11480.02001953125,FixedPrice,PT
2082,1.071558384093945,0.6124962096191776,5.666666666666667,78,0.3076923076923077,0,13303.819379757611,SealedBid,BR
2083,0,0,0.3333333333333333,3,1,0,3475.7755533854165,SealedBid,IN
2084,1,0.1522633744855967,1,13,0.5384615384615384,0,5607.692307692308,FixedPrice,IT
2085,1.0843980982730592,1,1,1,1,0,11301.2001953125,SealedBid,BE
2086,1.1236825252488887,0.730413016270338,3.5,49,0.8775510204081632,1,8153.061224489796,EnglishForward,IT
2087,0.9798786121209876,1,1,3,0.6666666666666666,0,22668.486328125,SealedBid,BE
2088,0.9592175494236628,0.6989488723339117,3.1666666666666665,30,1,0,16331.666666666666,EnglishForward,IE
2089,1.0474130576223195,0.3012658184187424,2.5757575757575757,91,0.7912087912087912,0.9991833715407139,14050.605060954671,EnglishForward,PT
2090,0.9276023428636587,0.6804910875977564,7.265625,64,0.765625,0,10154.744121551514,SealedBid,BE
2091,1,0.6572280178837556,1,5,1,0,13420,FixedPrice,PT
2092,1.0524430515920957,0.11204732014480674,1.5666666666666667,89,0.8202247191011236,0.9946456701104857,13126.47651860955,EnglishForward,PT
2093,0.999544352982705,0.6185376668002929,8.9,40,0.575,0,16274.187158203125,EnglishForward,TR
2094,1.008788139795327,0.9704020089716898,4.333333333333333,36,0.6944444444444444,0,7765.166666666667,EnglishForward,GR
2095,1.1767581830671452,1,6.388888888888889,18,0.9444444444444444,0,4526.611584133572,EnglishForward,EU
2096,0,0,1.6666666666666667,4,1,1,15418.13623046875,EnglishForward,EU
2097,1.0080335480563867,0.8927429667519181,4.666666666666667,37,0.8918918918918919,0,10144.864864864865,SealedBid,IE
2098,0.8616369134876649,1,3.619047619047619,21,0.7142857142857143,0.08170665179527659,16204.812953404018,EnglishForward,CZ
2099,1.0000497359786789,0.9250390662193421,7.175,80,0.725,0,8927.15,SealedBid,NL
2100,0.9789664511791392,1,1,19,0.8947368421052632,0,12958.203176398027,FixedPrice,PT
2101,0.9109103401979354,1,4.3,40,0.8,0,11762.708288574218,EnglishForward,DE
2102,0.9429267093464604,0.5438678189729913,1,15,0.6,0,13741.342708333334,FixedPrice,TR
2103,1.0502881773318895,0.2147393202122971,2.65625,95,0.8210526315789474,0.9937870910416626,12133.174213610197,EnglishForward,PT
2104,0.9439809447093112,0.6521739130434783,1,29,0.8275862068965517,0,9517.241379310344,FixedPrice,EU
2105,1.022640198884629,1,1,11,0.2727272727272727,0,23775.071732954544,SealedBid,BE
2106,1,0.6281112737920937,1,8,1,0,17075,FixedPrice,PT
2107,0.9970959094142088,0.5973922300763144,10.02,50,0.58,0,18026.518095703126,EnglishForward,TR
2108,0.9420067522208869,1,4,20,0.9,0,5149.082055664063,EnglishForward,EU
2109,0,0,1,66,0.6060606060606061,0,5674.712121212121,SealedBid,FR
2110,0,0,0,5,0.8,0,20920,FixedPrice,EU
2111,1.027383708617378,0.5582706725088289,6.382978723404255,94,0.6808510638297872,0,19122.425531914894,SealedBid,FR
2112,0.9894019389918568,0.9468972519814981,4.793103448275862,29,0.5862068965517241,0.566055352340184,9707.844760237069,EnglishForward,AE
2113,24.481983618816557,1,13,1,1,0,449.30999755859375,EnglishForward,DE
2114,0.8170498104600888,1,3.85,40,0.825,0,13198.024792480468,EnglishForward,DE
2115,1.0401402522447598,0.21914568264799325,2.2333333333333334,101,0.7623762376237624,0.9978818914289832,13340.048625077352,EnglishForward,PT
2116,0.9731698115756543,0.7798443233771053,3.5925925925925926,54,0.24074074074074073,0,2397.2935237178094,SealedBid,BE
2117,1.1166682104540822,1,4.32,25,0.76,0,8062.174904785156,EnglishForward,PL
2118,0.9804662245375927,0.5346046164993054,7.48,50,0.54,0,17880.9105078125,EnglishForward,TR
2119,1.0001077180235254,1,7.25,8,1,0,17366.375,SealedBid,FI
2120,0.8661781184381925,1,4.125,16,1,0,4780.834426879883,EnglishForward,EU
2121,1,0.26766953199617954,1,37,0.8648648648648649,0,11318.918918918918,FixedPrice,FR
2122,0.9909305002685521,1,3.6363636363636362,11,0.7272727272727273,0,5608.480846058239,EnglishForward,CZ
2123,1.0544456809431637,0.22500159951055837,2.7142857142857144,95,0.8,0.9979889635166899,14273.582740542763,EnglishForward,PT
2124,1.0254671502066823,1,10.8,10,1,0,19001.192822265624,EnglishForward,ES
2125,0.9699442006067605,0.31408791855553203,1,18,0.5,0,19071.522026909723,FixedPrice,TR
2126,1.0536058760235605,0.951561792756647,6.8,50,0.68,0,18901.22724609375,EnglishForward,NO
2127,1,0.7341772151898734,1,28,0.03571428571428571,0,282.14285714285717,FixedPrice,EU
2128,1.0231196780474263,0.48814254528433504,9.50943396226415,53,0.6226415094339622,0,17710.744684183373,EnglishForward,TR
2129,1.0068321782743526,0.6218226859621524,1.6,8,0.75,1,15454.912414550781,EnglishForward,EU
2130,0.8206937610403481,1,3.764705882352941,17,0.9411764705882353,0,7952.397676355698,EnglishForward,EU
2131,1,0.10185185185185185,1,11,0.8181818181818182,0,6872.727272727273,FixedPrice,IT
2132,0.8804273309391022,1,5.44,25,0.88,0,6789.37685546875,EnglishForward,ES
2133,0.8366266875654211,1,4.95,20,0.9,0,14492.832470703124,EnglishForward,DE
2134,0.8800694176029105,1,4.9,40,0.85,0,12451.259545898438,EnglishForward,DE
2135,0.9005075098003981,0.9759415115191703,4.138297872340425,94,0.8085106382978723,0,12513.829787234043,EnglishForward,AT
2136,0.9306298073947911,0.8829743532289537,5.695652173913044,23,0.6521739130434783,0,9313.826086956522,EnglishForward,RO
2137,0.738243300356645,0.7276338337728064,3,11,0.9090909090909091,0.23467949760420917,13205.139959161932,EnglishForward,CZ
2138,0.9392162491431472,0.2206019819132092,1,7,0.8571428571428571,0,18360.01004464286,FixedPrice,TR
2139,1.0350161885095495,0.48611270709312604,6.679245283018868,54,0.8518518518518519,0,9302.022026909723,SealedBid,BE
2140,0.999623496894635,1,1,1,1,0,18644.01953125,SealedBid,BE
2141,0.9315652343708106,0.5134952766531714,1,38,0.9473684210526315,0,7800,FixedPrice,EU
2142,0.8679907495044814,0.574419824441614,0.9047619047619048,36,0.8611111111111112,0,9932.374382866754,FixedPrice,EU
2143,1,0.4296922148461074,1,11,1,0,15063.636363636364,FixedPrice,PT
2144,1.0457086297626663,1,3.769230769230769,13,1,0,5636.956873967098,EnglishForward,EU
2145,1.00850605397388,1,1.6666666666666667,3,1,1,11274.576497395834,EnglishForward,EU
2146,1,0.2467741935483871,1,16,0.3125,0,3875,FixedPrice,IT
2147,1.0078989337884015,0.16344385710120715,1.5,90,0.7888888888888889,0.995156834239468,14298.259445529515,EnglishForward,PT
2148,0.9496305393999859,0.2744612709624547,1,9,0.8888888888888888,0,18320.09130859375,FixedPrice,TR
2149,1.005874017672234,0.639987204480846,6.905405405405405,148,0.6554054054054054,0,11194.797297297297,SealedBid,FR
2150,1,0.8824130879345603,1,7,1,0,13971.42857142857,FixedPrice,PT
2151,0.7890739045002452,0.1291037249707834,5.181818181818182,11,0.9090909090909091,0,6256.236150568182,SealedBid,IN
2152,0.9068480311652917,0.9867795017141967,6.675,80,0.8375,0,10267.2,SealedBid,NL
2153,0.8157372621570808,1,3.2222222222222223,9,0.4444444444444444,0,4504.654324001736,EnglishForward,CZ
2154,1.6780119607726316,1,5.383333333333334,60,0.75,0,14993.776193237305,EnglishForward,NO
2155,0.9812499980999188,0.11658730393831505,1,16,0.875,0,18972.2880859375,FixedPrice,TR
2156,1,0.5898305084745763,1,34,0.7941176470588235,0,9110.29411764706,FixedPrice,BE
2157,1.0021967317675144,0.09911749992515614,1.0833333333333333,97,0.845360824742268,0.9970482450172926,14364.568349307345,EnglishForward,PT
2158,0,0,0,1,1,0,2999.570068359375,FixedPrice,RO
2159,1.0973231148493905,0.641357421875,3.3666666666666667,48,0.875,1,8533.333333333334,EnglishForward,IT
2160,0.8998510587756509,0.6809872241349384,3.625,9,0.6666666666666666,0.4444444444444444,21024.614583333332,EnglishForward,EU
2161,0.978194901055698,0.9620936984479593,5.538461538461538,65,0.5692307692307692,0,7264.876923076923,EnglishForward,EU
2162,0.8111378419971963,0.9281022197257287,3.6,16,0.625,0.041947858276324676,16819.380493164062,EnglishForward,CZ
2163,1.1611929113849637,0.67264946189,10.035714285714286,84,0.5357142857142857,0,9811.781436011905,SealedBid,BR
2164,1.0046969743672862,0.8008587583358739,6.9855072463768115,69,0.6086956521739131,0,5656.971014492754,SealedBid,FR
2165,0.958614415542828,0.6704142403490755,2.8541666666666665,96,0.19791666666666666,0,2586.8962529500327,SealedBid,BE
2166,1.197164104982163,0.41262443266956,5.706896551724138,58,0.8620689655172413,0,9136.008965853987,EnglishForward,EU
2167,1.0185630916529451,0.5476407914764079,6.23943661971831,71,0.8028169014084507,0,9253.521126760563,EnglishForward,EU
2168,1.026935236736273,0.5656162744315916,5.732394366197183,71,0.8591549295774648,0,7061.971830985915,EnglishForward,EU
2169,1.0027599644392193,0.20187516519575152,1.2352941176470589,90,0.7666666666666667,0.9977673614729521,13985.540671115452,EnglishForward,PT
2170,0.9589583938633046,1,4.7,50,0.78,0,7780.24,EnglishForward,NL
2171,1,1,1,14,0.9285714285714286,0,10050,FixedPrice,BE
2172,0.9787503799265476,1,5.2,10,0.8,0,7930.858544921875,EnglishForward,CZ
2173,1.6170871210655415,0.6513982691298252,9.391304347826088,23,0.9130434782608695,0,6709.850394870924,SealedBid,HU
2174,1,0.3329466357308585,1,64,0.671875,0,6734.375,FixedPrice,EU
2175,1.0129039969497136,0.613573010702462,8.054054054054054,37,0.8648648648648649,0,10820.966519742398,SealedBid,BE
2176,1.0375926402496956,1,1,2,1,0,27914.9150390625,SealedBid,BE
2177,1,0.694009713977334,1,11,1,0,16845.454545454544,FixedPrice,PT
2178,1.001328024718933,0.9666038845843385,6.4625,80,0.8125,0,8222.8875,SealedBid,NL
2179,0.851785788348094,1,5.970588235294118,34,0.8529411764705882,0,7320.6014404296875,EnglishForward,ES
2180,1.0443133992632037,1,4.555555555555555,9,1,0,9344.614013671875,EnglishForward,CZ
2181,1.0449514327705187,0.2067096277223631,2.1470588235294117,96,0.84375,0.9950524583725197,14201.116978963217,EnglishForward,PT
2182,1.0064153899365558,0.14522503231543565,1.4,92,0.6630434782608695,0.9959560475075555,13472.34500785496,EnglishForward,PT
2183,1.0682780529652605,1,4.075,40,0.85,0,12180.339602661134,EnglishForward,DE
2184,1,0.7990226023213195,1,37,0.2972972972972973,0,2212.162162162162,FixedPrice,BE
2185,0.8950934140638205,0.7023447490541497,0.9523809523809523,32,0.875,0,9000.839706420898,FixedPrice,EU
2186,0.9274176984871744,0.3116026839493807,1,10,0.7,0,22496.4365234375,FixedPrice,TR
2187,0.9993315385708474,0.6255831467368007,1,10,1,0,15677.7130859375,FixedPrice,PT
2188,1.0174120174402135,0.4351666025943255,9.764705882352942,34,0.6176470588235294,0,17528.39292279412,EnglishForward,TR
2189,0.99341750515749,1,10.166666666666666,12,0.9166666666666666,0,14479.083333333334,SealedBid,FI
2190,0.760488365643525,0.8419683689578379,3.4615384615384617,14,0.7142857142857143,0.049959882531063794,14953.380266462054,EnglishForward,CZ
2191,1.0608756600918787,1,4.454545454545454,11,0.9090909090909091,0,6361.957186612216,EnglishForward,CZ
2192,0.7826828961931269,1,4.2,10,0.6,0,15003.57861328125,EnglishForward,CZ
2193,0.974461165142196,0.2860775636517501,1,9,0.7777777777777778,0,16836.345703125,FixedPrice,TR
